Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
9910,0UQor28BlM3xdKQGAwPPyP,frejat,cartas e versos,cartas e versos,44,199814,False,0.73,0.467,6,-10.498,0,0.0277,0.596,0.0,0.114,0.641,110.131,4,brazil
9911,45v0IeK7yoSWKyP3Ds2CXv,3030,arcano 19,raízes,44,190571,False,0.604,0.392,4,-11.259,0,0.0652,0.794,4.21e-05,0.102,0.387,83.683,4,brazil
9912,5LT3VAtPcUbfurNpjQrOwI,projota,tempestade numa gota d'água,marieva,42,211142,False,0.713,0.587,7,-6.626,1,0.0368,0.201,0.0,0.108,0.604,85.969,4,brazil
9913,5teAcN3Pznv5ioR61vDyBF,forfun,teoria dinâmica gastativa,cara esperto,43,173360,False,0.499,0.805,11,-3.467,1,0.0614,0.00306,0.0,0.12,0.68,101.869,4,brazil
9914,3FAuzzj7jM94XjxHmNq8Yr,maneva,tempo de paz,mar do meu mundo,43,247379,False,0.757,0.716,2,-6.86,0,0.0481,0.41,0.00293,0.328,0.658,90.044,4,brazil
9915,0e667Y3Yg5mV2Q63S7VBvE,major rd;raffé,carro bicho,carro bicho,43,185388,True,0.776,0.765,9,-6.542,1,0.255,0.35,0.0,0.194,0.432,134.151,4,brazil
9916,0pQEpNP3VWL57nMfyFR5k2,yung buda;sem dó,zero,the end,44,243066,True,0.444,0.873,2,-7.524,1,0.32,0.0273,0.000154,0.298,0.149,88.549,5,brazil
9917,3m0CtqEbzclwKxit7C48T3,ludi,seu amor: younique (acústico),seu amor: younique - acústico,43,444976,False,0.493,0.412,7,-8.94,0,0.0439,0.829,0.0,0.0978,0.252,126.431,4,brazil
9918,0vJbHJ7RP01MIAmKhLCXg7,gabriel elias,fiz esse som pra você,fiz esse som pra você - acústica,43,209339,False,0.773,0.306,4,-11.519,1,0.0393,0.778,0.0,0.166,0.753,114.034,4,brazil
9919,23Ltu2EkEuP7XA8xk1SKaZ,padre marcelo rossi;padre adriano zandoná,colo de mãe,colo de mãe,43,304323,False,0.536,0.455,2,-11.351,1,0.0286,0.00426,0.000941,0.687,0.558,80.012,4,brazil
9920,5oybimaSGL9SQIoOnr7BJd,skank,multishow ao vivo - skank no mineirão,tanto (i want you) - ao vivo,45,228040,False,0.511,0.839,7,-4.406,1,0.0324,0.0295,8.3e-06,0.942,0.533,97.583,4,brazil
9921,5XxpXiU1ewlSNKcoXg3abu,olívia ferreira,tudo passa pela cruz,cuidas de mim,43,317906,False,0.234,0.312,11,-10.54,1,0.0292,0.577,1.12e-06,0.0954,0.196,169.721,4,brazil
9922,2ocyydRHIscl3eEDxBTgAA,yung buda,zero,gente morta não conta história,44,190775,True,0.729,0.508,1,-9.2,0,0.0931,0.0812,0.115,0.589,0.0824,159.992,4,brazil
9923,05K51VGmcBMeKzCB88aIOV,kleber lucas,aos pés da cruz,vou seguir com fé,43,243159,False,0.76,0.911,0,-8.193,1,0.0456,0.119,0.0,0.611,0.785,112.163,4,brazil
9924,07CgSl5vWjcXMX4zYkbrLX,irmã kelly patrícia;padre marcelo rossi;padre fábio de melo;padre reginaldo manzotti;padre omar;padre juarez de castro;padre gleuson gomes,no coração da jornada,tantum ergo,43,314746,False,0.272,0.161,4,-13.479,1,0.0314,0.884,2.07e-05,0.12,0.221,102.972,5,brazil
9925,4PeqO9mURCV4tfYkNKGJ86,nando reis,nando reis - voz e violão - no recreio - vol. 1 (ao vivo) [álbum comentado],n - ao vivo,43,319413,False,0.489,0.31,2,-12.169,0,0.149,0.868,0.0,0.845,0.347,105.223,5,brazil
9926,3CEntclq2oGD3AkwWsoTgJ,fernandinho,santo (ao vivo),cria em mim - ao vivo,44,352000,False,0.414,0.613,11,-8.727,1,0.0341,0.00195,4.42e-05,0.0896,0.103,150.077,4,brazil
9927,7aDLnVQ1Gvjh6Q0nc1rePd,detonautas roque clube,melhor plantar o bem,melhor plantar o bem,44,234061,False,0.648,0.85,8,-5.323,1,0.0401,0.0861,1.43e-05,0.122,0.878,77.516,4,brazil
9928,7LXJorEhjuKbh2xwMp5RaA,bruna karla;anderson freire,identidade,identidade,43,267168,False,0.413,0.853,4,-6.529,0,0.0633,0.188,0.0,0.413,0.364,167.915,4,brazil
9929,0F6LCPuJc59vcWeOQCOx8W,catedral,acima do nível do mar (ao vivo),eu amo mais você - ao vivo,43,234533,False,0.186,0.354,0,-11.539,1,0.0322,0.133,0.0,0.495,0.509,82.198,4,brazil
9930,0OoPk96TtCA3gNFT3jfime,o rappa,nunca tem fim (standard),o horizonte é logo alí,42,228080,False,0.497,0.917,10,-4.996,0,0.0843,0.00753,0.000652,0.198,0.645,159.968,4,brazil
9931,4eELP0HdMbzprczCQEqme4,padre marcelo rossi,ágape musical,meu mestre,43,248760,False,0.52,0.451,4,-9.247,1,0.0254,0.686,0.0,0.225,0.367,129.951,4,brazil
9932,0xaKeBp5xP2o0fsPr9iDDH,legião urbana,as quatro estações,sete cidades,44,205800,False,0.41,0.626,9,-13.01,0,0.0316,0.0055,0.000106,0.19,0.594,78.895,4,brazil
9933,1FGNS493UKaQOSLLy5JBId,legião urbana,a tempestade,mil pedaços,44,203253,False,0.685,0.131,7,-15.824,1,0.0298,0.651,0.000536,0.141,0.183,109.176,4,brazil
9934,2HmgOWnM9l9JXa46cjBlq9,rosa de saron,espera,espera,43,196796,False,0.413,0.779,4,-3.849,1,0.0412,0.0178,0.0,0.113,0.373,139.811,4,brazil
9935,2DMZHED8zAzmrSUgGXgsB9,racionais mc's,1000 trutas 1000 tretas (ao vivo),jesus chorou - ao vivo,44,467213,False,0.687,0.91,11,-4.772,0,0.321,0.0957,0.0,0.515,0.653,84.602,4,brazil
9936,2kMvM1l45ZjpOv73qPefxA,nando reis,para quando o arco íris encontrar o pote de ouro,relicário,44,245960,False,0.46,0.516,2,-9.473,1,0.0276,0.448,0.0,0.209,0.397,83.805,4,brazil
9937,3vNirK8TosxVKYeZoXpIxv,fresno,redenção,polo,43,224333,False,0.543,0.941,1,-4.036,1,0.0418,0.0184,0.0,0.11,0.752,145.135,4,brazil
9938,2NQ9c78cqdeKegSDRSttcj,bidê ou balde;renato borghetti,eles são assim. e assim por diante.,mesmo que mude,43,288613,False,0.589,0.766,9,-4.466,1,0.0295,0.0112,0.0,0.109,0.709,142.012,4,brazil
9939,6oVb4W2lN3MxElztZx6mCj,jota quest,acústico jota quest,morrer de amor - acústico,45,207290,False,0.74,0.782,7,-8.793,0,0.0286,0.691,0.000127,0.726,0.934,125.012,4,brazil
9940,4PY23WVDXuHDHwhg0P7PDq,detonautas roque clube,detonautas acústico,só por hoje / tenis roque,44,277693,False,0.471,0.796,7,-8.318,1,0.0423,0.0439,0.000226,0.712,0.339,178.063,4,brazil
9941,4JC9oW25aChBHuzlillvkh,gabriel guedes de almeida,my sessions,oceanos,43,283596,False,0.51,0.204,7,-12.534,1,0.0338,0.967,0.00681,0.0748,0.188,120.05,4,brazil
9942,06hScW2F8wdPVjlagETKdC,trazendo a arca,olha pra mim,olha pra mim,43,392866,False,0.342,0.572,7,-6.713,1,0.0348,0.281,0.0,0.792,0.234,129.615,4,brazil
9943,1ymuJ53IS6NTnXHyDk2vwd,frei gilson,acoustic som do monte,pescador de homens (ao vivo),43,408049,False,0.546,0.589,9,-8.899,0,0.0342,0.657,1.61e-05,0.281,0.303,132.973,4,brazil
9944,2ratns7fs6TCv7qoz69gSq,padre marcelo rossi,imaculada (ao vivo),acaso não sabeis - ao vivo,43,328677,False,0.548,0.496,1,-7.619,1,0.025,0.189,0.00787,0.976,0.469,97.916,4,brazil
9945,5momcZeBnYAHWzxTxVO0pq,planet hemp,usuário,fazendo a cabeça,42,200106,False,0.698,0.73,4,-8.146,0,0.094,0.00786,8.57e-05,0.214,0.537,116.189,4,brazil
9946,5XKEOyjux8e6IM0lpKB0ee,zé ramalho,zé ramalho ao vivo 2005,eternas ondas (ao vivo),43,261773,False,0.471,0.715,1,-5.131,0,0.0314,0.0792,0.000993,0.787,0.359,135.55,4,brazil
9947,5XWANb1t35rvZLytVAnEXo,aline barros,caminho de milagres,poder pra salvar (mighty to save),43,359166,False,0.529,0.831,4,-3.876,1,0.0511,0.455,0.0,0.808,0.382,149.813,4,brazil
9948,2w2BRluteu0PsDr5BisZ1M,padre fábio de melo,o amor me elegeu,deus cuida de mim,43,317310,False,0.23,0.369,2,-12.808,1,0.0345,0.485,8.32e-05,0.0828,0.206,81.356,4,brazil
9949,2RXv7fZNLSP3X7xWiJ8e5n,matanza,música para beber e brigar,o último bar,42,187333,False,0.455,0.974,9,-2.6,1,0.0486,0.00341,0.0,0.157,0.817,167.934,4,brazil
9950,3eMOYZRLqXMBw9aqaFR92P,armored dawn,s.o.s.,s.o.s.,54,227894,False,0.541,0.971,10,-3.323,0,0.088,2.78e-05,0.0052,0.0837,0.36,107.949,4,brazil
9951,7udnV9JWzRV2m2LWE5GsjW,xamã;bagua records;rio santana,o iluminado,matrix,44,185739,True,0.827,0.568,10,-8.187,0,0.444,0.153,0.0,0.111,0.588,114.937,4,brazil
9952,6vDQ6RmSIpiDnhucUnmlGz,don l;diomedes chinaski,roteiro pra aïnouz (vol. 3),eu não te amo,43,291243,False,0.461,0.6,0,-7.234,1,0.097,0.44,4.12e-06,0.219,0.405,100.028,4,brazil
9953,6C8skGKGztGq74nzCrq90G,sid;pedro senna;ugo ludovico,cordas musicais,eu não quero ser ninguém,43,240120,True,0.569,0.711,9,-9.358,0,0.133,0.345,1.27e-06,0.115,0.297,124.236,4,brazil
9954,4q7bQLZgF27HNZEWaqgDJA,mãolee;bk;filipe ret,bendito,dinheiro,43,236725,False,0.652,0.637,1,-4.903,1,0.301,0.0261,0.0,0.374,0.482,193.705,3,brazil
9955,4GEw8k3OPOxWWnH31V7YGS,wc no beat;felp 22;mc marks;vulgo fk;caio passos,nesse instante (feat. vulgo fk & caio passos),nesse instante (feat. vulgo fk & caio passos),44,182509,False,0.685,0.579,5,-6.369,0,0.104,0.223,0.0,0.0814,0.583,131.573,4,brazil
9956,2jIH65qxOq2b959uTjLADJ,felp 22;medellin;jp diazz,joias do bairro,ouro rose,43,146822,True,0.748,0.689,7,-5.981,1,0.06,0.0537,0.0,0.243,0.355,120.026,4,brazil
9957,7axMZ4cnO1l2nffXPBSxXo,3030,arcano 19,brilho na alma,43,206803,False,0.859,0.661,11,-6.18,0,0.0556,0.279,1.59e-06,0.114,0.598,121.96,4,brazil
9958,1ZWj2sTMhpZaOa8F1KAPVj,yung buda;aka afk,zero,roxo,44,232616,True,0.817,0.713,11,-5.95,0,0.0371,0.187,0.0346,0.11,0.417,134.024,4,brazil
9959,6POwzpncp2Rn2M7n8sPTGW,misael,mente louca,mente louca,44,260769,False,0.887,0.42,4,-11.553,0,0.0862,0.259,7.46e-06,0.101,0.093,130.026,4,brazil
9960,0c8GzzMZ2ua7ybYhZvp9wX,jota quest,jota quest,encontrar alguém,44,223866,False,0.774,0.842,6,-6.424,0,0.0824,0.142,0.0,0.318,0.798,110.412,4,brazil
9961,0UWXzIfCccsjNPu6iz2a7r,adl;funkero,"meus amigos, minha família",poesia de sexta feira,43,282000,False,0.654,0.69,2,-8.221,0,0.285,0.405,0.0,0.0695,0.503,81.897,4,brazil
9962,00LmM2QLGpfb5NC7PC7qqZ,criolo,ainda há tempo,vasilhame,43,172440,False,0.506,0.876,2,-5.877,0,0.316,0.194,1.86e-06,0.353,0.676,124.218,5,brazil
9963,1fChWSrWQSLji72OntARhi,sant;mc marechal,o tempo passou,o tempo passou,43,165906,True,0.813,0.701,0,-5.023,1,0.207,0.277,0.0,0.214,0.836,95.072,4,brazil
9964,45XTYx6BccqLIe0Jc8FD3B,leall;tarcis,esculpido a machado,posso mudar meu destino,44,210886,False,0.562,0.539,1,-7.749,1,0.262,0.0982,0.00112,0.105,0.292,123.183,4,brazil
9965,0C1DEVNH2WCyn6tfvvDdEy,isaias saad,espírito vem,espírito vem,43,328330,False,0.414,0.48,0,-8.519,1,0.0329,0.274,0.000687,0.073,0.155,148.087,4,brazil
9966,574pBc93Hwmzows86H5fSx,heloisa rosa,liberta-me,jesus é o caminho,43,268561,False,0.481,0.409,5,-7.973,1,0.0278,0.0578,0.00238,0.233,0.294,136.008,4,brazil
9967,31l0uEAqkZ8RQGE43l61GT,kemuel;rebeca carvalho,carta de amor (ao vivo),carta de amor - ao vivo,44,371250,False,0.322,0.632,6,-6.371,1,0.0364,0.0742,0.0,0.104,0.183,127.726,4,brazil
9968,7iHW8rBKb2Bt910LxiXejc,cássia eller;renato russo,cássia eller em casa,vento no litoral,43,356213,False,0.411,0.537,0,-6.894,1,0.0287,0.402,0.000403,0.177,0.0758,117.732,4,brazil
9969,0PuB4UCd7xlvRcqEIvGLvM,bk;goribeatzz,castelos & ruínas,não me espere,43,250727,False,0.686,0.823,5,-4.657,1,0.276,0.39,3.68e-05,0.144,0.498,89.833,4,brazil
9970,7Cer3P6UxCkGi3Bu2MFK3R,anderson freire,impagável,impagável,42,230750,False,0.259,0.544,7,-8.417,1,0.0543,0.0652,0.0,0.0624,0.286,80.57,4,brazil
9971,4Bc5UahomuR0ebb7tJDKty,nando reis,nando reis - voz e violão - no recreio - vol. 1 (ao vivo) [álbum comentado],as coisas tão mais lindas - ao vivo,43,207906,False,0.355,0.404,0,-10.344,1,0.0419,0.841,0.0,0.909,0.374,169.318,4,brazil
9972,3wm94igNrbB7TVsblXO1FO,trilha sonora do gueto,us fracu num tem veiz,vida loka também ama,44,485088,False,0.523,0.483,2,-11.705,0,0.224,0.113,0.0,0.384,0.582,140.307,4,brazil
9973,2sf8YvuA9NCJJdCDtn4FS1,fresno,revanche,deixa o tempo,42,229493,False,0.497,0.894,1,-3.793,1,0.0371,0.00771,0.0,0.0924,0.498,134.964,4,brazil
9974,0uYM8AjQwRsVUCPWwZ9Oqb,black alien,babylon by gus vol. 1 - o ano do macaco,from hell do céu,43,237333,False,0.692,0.934,4,-6.877,0,0.263,0.143,0.0,0.761,0.946,82.931,4,brazil
9975,4j6z2ZWATIxUHFNpFsAL7l,fernandinho,galileu (ao vivo),dono do mundo - ao vivo,43,374400,False,0.398,0.532,11,-5.967,1,0.031,0.358,1.24e-05,0.43,0.0674,139.913,4,brazil
9976,6ael0a5FVQXGupOfzpkoOB,lukas agustinho,milagres (acústico),milagres - acústico,43,290000,False,0.246,0.26,2,-9.556,1,0.0334,0.776,0.0,0.146,0.129,90.369,3,brazil
9977,6wtfT3wet2DUK5PYU0XHxx,natiruts;toni garrido,natiruts reggae brasil (ao vivo) [deluxe],a sombra da maldade (feat. toni garrido) - natiruts reggae brasil - ao vivo,42,272973,False,0.675,0.85,0,-7.087,0,0.0288,0.065,2.9e-05,0.941,0.772,111.992,4,brazil
9978,6zbMyzItlZIQbSwYbyk0MN,shirley carvalhaes,o mínimo de mim,o mínimo de mim,43,248571,False,0.379,0.676,11,-3.501,1,0.0396,0.604,0.0,0.186,0.234,139.43,4,brazil
9979,4Mm9qSuCRoMl8H4yByoaNS,tim maia,tim maia in concert,o descobridor dos sete mares,42,296866,False,0.537,0.91,10,-4.783,0,0.176,0.0321,0.000478,0.951,0.774,137.261,4,brazil
9980,68TOCGr2dBNzgmQthIzO7O,mato seco;circuito reggae,mato seco,"mato seco ""resistência""",42,262053,False,0.822,0.352,9,-12.516,1,0.381,0.00115,1.85e-05,0.113,0.571,139.434,4,brazil
9981,6xZ2xoJL9S3PsFhAo4VByM,cássia eller,acústico (ao vivo),e.c.t. - ao vivo,43,210599,False,0.666,0.896,7,-8.386,1,0.12,0.67,2.99e-06,0.149,0.633,130.093,4,brazil
9982,4nR3XZ882HTOmXkRPbrgzA,legião urbana,as quatro estações,eu era um lobisomem juvenil,44,406400,False,0.556,0.515,2,-13.122,1,0.0268,0.0758,0.000702,0.217,0.527,97.143,4,brazil
9983,7yLysy4GtqecVYpC773q7g,legião urbana,a tempestade,1° de julho,44,290200,False,0.602,0.638,7,-7.761,1,0.0372,0.217,0.015,0.0856,0.52,171.512,4,brazil
9984,6N2v3qyuXnr6ZXnIAjCQmC,racionais mc's,1000 trutas 1000 tretas (ao vivo),da ponte prá cá - ao vivo,44,265586,False,0.63,0.892,1,-4.382,1,0.386,0.219,0.0,0.373,0.672,79.312,4,brazil
9985,49cP1TSysfYkF5UOKF6evN,pg,eu sou livre,eu vou passar pela cruz,44,306596,False,0.345,0.659,0,-5.271,1,0.0351,0.209,0.0,0.966,0.201,80.689,4,brazil
9986,3uQwNZP7npNIGFvE3gk47Z,gabi sampaio,até que toda terra cante,bom perfume,43,486332,False,0.468,0.435,7,-9.593,1,0.031,0.253,0.0,0.268,0.0406,141.803,4,brazil
9987,3IDUUaSVG6SyI89paYybmK,padre zezinho,bote fé - vol. 1,um certo galileu - ao vivo,43,333360,False,0.587,0.527,7,-9.664,1,0.0267,0.188,1.71e-06,0.958,0.391,86.012,4,brazil
9988,1svDKiz3n0VluHe1kxD0ay,o rappa;marcos do pifano e joão do pife,o rappa - acústico oficina francisco brennand (deluxe) [ao vivo],vida rasteja / vassourinha / voltei recife / asa branca / está bhegando a hora / frevo no pé da serra (participação especial joão do pife e marcos do pífano) - ao vivo,42,303455,False,0.509,0.77,10,-7.735,0,0.0878,0.165,0.0296,0.707,0.477,91.41,4,brazil
9989,1ZVPAgx4MwaAbrNJXP4kbC,tianastacia,tianastacia (live),rama,42,210773,False,0.476,0.861,8,-5.145,1,0.0312,0.00673,2.02e-06,0.445,0.478,150.13,4,brazil
9990,0CoYJSj7z3XiUqyIyxY0hO,consciência humana,entre a adolescência e o crime,lei da periferia,43,441493,True,0.702,0.586,8,-9.211,0,0.302,0.469,0.0,0.159,0.82,73.581,4,brazil
9991,14ee4tr2EALjOBRLutlCl7,juliano son,mais um dia (ao vivo),quando o mundo cai ao meu redor - ao vivo,43,297540,False,0.216,0.823,0,-5.53,1,0.0541,0.0642,0.0,0.594,0.298,164.412,4,brazil
9992,3R0tpQr5WF5leUXFkQoA0Z,padre fábio de melo,queremos deus,deus está aqui,43,313453,False,0.482,0.335,7,-11.396,1,0.0299,0.596,0.0,0.735,0.196,125.95,4,brazil
9993,5aulWAWeV1uSJUJmDGmrw7,gerson rufino,o fracasso não é o fim,o fracasso não é o fim,44,289906,False,0.629,0.713,1,-2.518,1,0.0488,0.489,0.0,0.143,0.488,145.997,4,brazil
9994,10REoqlHqSR42l2v2ZKwTJ,valesca mayssa,tô chegando,tô chegando,42,270048,False,0.589,0.618,0,-6.076,1,0.0442,0.676,0.0,0.143,0.47,123.891,4,brazil
9995,1GM1o7Wgh3UhqgMf5Yqou6,armandinho,acústico (ao vivo),o que meu pai falou pra mim - ao vivo,42,252390,False,0.629,0.581,7,-9.571,1,0.042,0.547,1.81e-05,0.681,0.299,86.005,4,brazil
9996,3UFZkGoRoqZD2gp0ayZlM7,canção & louvor,profetizando vida,dependente,43,270791,False,0.647,0.459,2,-6.737,0,0.0331,0.586,0.0,0.19,0.201,135.824,4,brazil
9997,0VYLCqCYrLo2aZ1mcdVDjH,planet hemp,usuário,"não compre, plante!",42,251493,False,0.652,0.78,0,-8.433,1,0.0507,0.0195,0.0334,0.186,0.656,112.68,4,brazil
9998,5BtFkPust4wifo9KOThNGI,cidade negra;lulu santos,quanto mais curtido melhor,sábado a noite (feat. lulu santos),42,267306,False,0.773,0.94,1,-5.303,0,0.0792,0.193,0.0,0.19,0.887,97.135,4,brazil
9999,3TAxLyCtWcLqPBVE1rtj6k,legião urbana,o descobrimento do brasil,vamos fazer um filme,44,261866,False,0.674,0.437,0,-14.639,1,0.0297,0.414,0.0996,0.0713,0.844,117.738,4,brazil
10000,3JiyUyibMs31de0hmoeSK9,bassnectar;ohana bam;lafa taylor,fast & furious 8: the album,speakerbox (feat. ohana bam & lafa taylor) - f8 remix,49,188906,False,0.576,0.88,8,-2.01,0,0.126,0.0208,8.99e-05,0.334,0.514,87.969,4,breakbeat
10001,6PXbVEz2q5U3S56AAbQShG,noisia;skrillex;josh pan;dylan brady,horizon (with noisia),supersonic (vip),48,206010,False,0.416,0.506,9,-7.885,0,0.1,0.0404,0.0202,0.11,0.0613,172.028,4,breakbeat
10002,05V0EUXnGRfV940BTV30Xa,evil nine;toastie taylor,the fast and the furious: tokyo drift (original motion picture soundtrack),restless,42,294373,False,0.555,0.888,5,-5.489,0,0.0398,0.000145,0.37,0.493,0.561,131.959,4,breakbeat
10003,6Rxa3iS3kpo9iTHg97Vxo3,datsik;virtual riot,sensei,nasty,49,217600,False,0.461,0.964,1,-3.275,1,0.223,0.00025,0.3,0.247,0.0558,112.586,3,breakbeat
10004,2yMKMPK4B51730EaBIO2KD,the prodigy,invaders must die,omen,17,216026,False,0.542,0.955,7,-5.174,1,0.0435,0.00097,0.154,0.309,0.586,140.013,4,breakbeat
10005,4bz7uB4edifWKJXSDxwHcs,the chemical brothers,push the button,galvanize,64,393813,False,0.745,0.714,7,-3.681,1,0.0751,0.0141,0.0222,0.363,0.365,104.003,4,breakbeat
10006,3NPYT4nilQ6YW1uA8I7orI,bassnectar;lafa taylor,into the sun,speakerbox (feat. lafa taylor),53,282272,False,0.507,0.934,8,-2.325,0,0.188,0.00936,0.00175,0.222,0.471,175.954,4,breakbeat
10007,702bgtK1RC080O8pozq94S,the chemical brothers,born in the echoes,wide open,52,354603,False,0.607,0.593,7,-9.291,1,0.0259,0.102,0.32,0.183,0.207,124.014,4,breakbeat
10008,01CXtj7DFZETkiCDosMFjy,hybrid,driveclub original game soundtrack (remixes),all torque - original version,23,288000,False,0.546,0.717,1,-9.917,0,0.034,0.00307,0.906,0.262,0.0621,129.998,4,breakbeat
10009,0D5oADYCG5QbPKk3QEOP1F,the prodigy;rza;rené lavice,breathe (feat. rza) [liam h and rene lavice re-amp],breathe (feat. rza) [liam h and rene lavice re-amp],45,149233,False,0.661,0.954,5,-1.866,0,0.128,0.0519,0.000667,0.22,0.332,141.911,4,breakbeat
10010,2cNjgoSh1TBHFQIhfzRJUE,the chemical brothers,born in the echoes,go,59,260696,True,0.751,0.897,1,-3.598,1,0.0468,0.00957,2.88e-05,0.329,0.482,119.97,4,breakbeat
10011,4ahFzFAZRpfWaGbA2J3dAq,the chemical brothers,the darkness that you fear,the darkness that you fear,50,365932,False,0.554,0.81,9,-5.079,1,0.0382,0.0725,0.369,0.148,0.21,128.023,4,breakbeat
10012,2Ed6f0N3tWiTBfB7pFIqLp,the crystal method,fast & furious 6,roll it up,21,361266,False,0.617,0.991,10,-3.26,0,0.13,0.0157,0.856,0.597,0.289,117.006,4,breakbeat
10013,2grynUHH0A3faPhGjdkjeJ,freestylers;belle humble;flux pavilion,cracks,cracks - flux pavilion remix,54,281083,False,0.499,0.826,9,-7.082,0,0.0534,0.00095,0.029,0.122,0.427,140.007,4,breakbeat
10014,5xcunlfaZvD9BDQsLONI7A,orbital,orbital 2,halcyon and on and on,57,567106,False,0.577,0.729,11,-14.376,0,0.0319,0.0953,0.928,0.184,0.177,126.988,4,breakbeat
10015,62gxgaPO9glD56Kt17KXFX,bassnectar,vava voom,empathy,42,260571,False,0.382,0.976,11,-2.909,1,0.0729,1.28e-05,0.556,0.109,0.337,140.014,4,breakbeat
10016,7kXmJwrZGIhDaLT9sNo3ut,the chemical brothers,surrender,hey boy hey girl,65,290493,False,0.632,0.92,2,-4.976,1,0.0531,0.119,0.508,0.114,0.363,127.001,4,breakbeat
10017,03cAFCWyzUOFus6Os8EoQG,orbital;yotto,belfast (yotto remix),belfast - yotto remix,51,395449,False,0.608,0.895,0,-9.447,1,0.042,0.000204,0.753,0.11,0.0699,123.007,4,breakbeat
10018,1nqUi4wKalk5jFoFfQET2n,ils,bohemia,feed the addiction,44,278280,False,0.583,0.893,1,-6.514,1,0.0438,0.000178,0.748,0.589,0.212,134.888,4,breakbeat
10019,0nOSl3LNa48hT8VT2R1Fh8,far too loud,firestorm ep,lightbringer,33,248581,False,0.397,0.941,1,-4.254,1,0.131,1.46e-05,0.442,0.268,0.342,175.001,4,breakbeat
10020,5SpkQpc9OyY4Tuzd7fgpXU,the prodigy;rza;rené lavice,fast & furious 9: the fast saga (original motion picture soundtrack),breathe (feat. rza) [liam h and rene lavice re-amp],34,149233,False,0.661,0.954,5,-1.866,0,0.128,0.0519,0.000667,0.22,0.332,141.911,4,breakbeat
10021,0Ja4hLKiUSw01E01pJ1yGr,the prodigy,the fat of the land,breathe,66,336280,False,0.673,0.808,9,-6.183,1,0.0491,0.0121,0.878,0.037,0.303,130.041,4,breakbeat
10022,6eypw7fGYBtYxD3dCE2pld,the chemical brothers,we are the night,do it again,51,332973,False,0.867,0.714,4,-5.144,1,0.0662,0.0224,0.704,0.104,0.623,123.974,4,breakbeat
10023,144adL7pGHEWRwute2wxzZ,the prodigy,invaders must die,omen,59,216026,False,0.545,0.953,7,-5.172,1,0.0441,0.000941,0.117,0.281,0.558,140.002,4,breakbeat
10024,6cYJBIE9FC1QAoPw5EhdLA,the prodigy,experience,out of space,61,302106,False,0.652,0.944,9,-4.804,1,0.0515,0.00225,0.276,0.103,0.454,147.078,4,breakbeat
10025,48vDCZIRmrFO33fH4QU4ij,the prodigy,the fat of the land,smack my bitch up,63,343386,True,0.604,0.995,10,-3.641,0,0.164,0.00306,0.626,0.109,0.262,136.216,4,breakbeat
10026,21QQ5b9PP7GnWl2GI98kjD,bassnectar;w. darling,noise vs beauty,you & me (feat. w. darling),44,244285,False,0.493,0.744,7,-4.021,1,0.0342,0.000748,0.384,0.322,0.151,140.041,4,breakbeat
10027,7C0PzxbsQx59DgGVRsquwJ,the prodigy;pendulum,their law the singles 1990 - 2005,voodoo people - pendulum mix,55,307813,False,0.443,0.96,1,-5.481,1,0.0661,0.000127,0.875,0.194,0.533,174.011,4,breakbeat
10028,3vc1sGOGAVxhx8S1kERqyn,the prodigy,"always outnumbered, never outgunned",you'll be under my wheels,52,236973,False,0.672,0.944,4,-5.214,0,0.0761,0.0102,0.9,0.321,0.382,114.015,4,breakbeat
10029,2wPFy7SAFnt9Nj2TipWcqb,the chemical brothers,brotherhood,block rockin' beats,54,294026,False,0.606,0.977,1,-3.642,1,0.06,0.0206,0.5,0.179,0.809,109.41,4,breakbeat
10030,7oJNgM72SenJwREyTLyzk1,deekline;trigga;david boomah;specimen a;navigator,duppy destroyers (sound boy killer) (vip dub mix),duppy destroyers (sound boy killer) - vip dub mix,12,324000,False,0.552,0.921,6,-3.283,1,0.0399,0.00897,0.0457,0.0935,0.701,173.996,4,breakbeat
10031,39wGAAxg1ymlJ1r6acT6Wb,noisia;subtension,the resonance iv,the entangled - subtension remix,27,219692,False,0.403,0.917,6,-5.785,0,0.072,0.000155,0.886,0.0689,0.0369,173.409,5,breakbeat
10032,6GM93QLita5nZknl6G2s4M,noisia;mefjus,the resonance iv,concussion - mefjus remix,44,226046,False,0.607,0.98,1,-0.488,1,0.25,0.000282,0.841,0.566,0.396,172.039,4,breakbeat
10033,2aRWAz05qiQ9j5HgX7xNHC,noisia;burr oak,the resonance iv,stigma - burr oak remix,32,273488,False,0.55,0.865,7,0.025,1,0.0473,0.0085,0.894,0.409,0.12,171.973,4,breakbeat
10034,1GKPne6qMhx5hjvo3foaCj,noisia;futurebound,the resonance iv,oh oh - futurebound remix,33,226046,False,0.528,0.957,1,-1.265,1,0.114,0.121,0.91,0.144,0.0772,171.992,4,breakbeat
10035,5HWSgQrP9DgRSSykqOjkRu,noisia;evol intent;audio,the resonance iv,long gone - audio remix,29,297209,False,0.574,0.832,5,-2.138,0,0.0545,0.0033,0.328,0.0734,0.0579,172.074,4,breakbeat
